foia_id,departments,keywords
24-FOI-00482,Unknown,
24-FOI-00483,Unknown,
24-FOI-00484,Unknown,
24-FOI-00485,Unknown,
24-FOI-00486,Unknown,
24-FOI-00487,Unknown,
24-FOI-00488,Unknown,
24-FOI-00489,Unknown,
24-FOI-00490,Unknown,
24-FOI-00491,Unknown,
24-FOI-00492,"Video (surveillance videos, APD,EMCS)",surveillance
24-FOI-00493,Unknown,
24-FOI-00494,Unknown,
24-FOI-00495,Unknown,
24-FOI-00496,Unknown,
24-FOI-00497,Unknown,
24-FOI-00498,Unknown,
24-FOI-00499,Unknown,
24-FOI-00500,Unknown,
24-FOI-00501,Unknown,
24-FOI-00502,Unknown,
24-FOI-00503,Unknown,
24-FOI-00504,Unknown,
24-FOI-00505,Unknown,
24-FOI-00506,Unknown,
24-FOI-00507,Unknown,
24-FOI-00508,Unknown,
24-FOI-00509,Unknown,
24-FOI-00510,Unknown,
24-FOI-00511,Unknown,
24-FOI-00512,"Video (surveillance videos, APD,EMCS)",video
24-FOI-00513,Police Department,police
24-FOI-00514,Unknown,
24-FOI-00515,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
24-FOI-00516,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
24-FOI-00517,Unknown,
24-FOI-00518,Unknown,
24-FOI-00519,Unknown,
24-FOI-00520,Unknown,
24-FOI-00521,Unknown,
24-FOI-00522,Unknown,
24-FOI-00523,Unknown,
24-FOI-00524,Unknown,
24-FOI-00525,Unknown,
24-FOI-00526,Unknown,
24-FOI-00527,Central Reporting,incident
24-FOI-00528,Contract Management,bid
24-FOI-00530,"Video (surveillance videos, APD,EMCS)",surveillance
24-FOI-00531,"Pricing & Revenue Management, Train Fares",fee
24-FOI-00532,Contract Management,contracts
24-FOI-00533,Unknown,
24-FOI-00534,"Police Department,Central Reporting","police,incident"
24-FOI-00535,Unknown,
24-FOI-00536,Central Reporting,accident
24-FOI-00537,Central Reporting,incident
24-FOI-00538,Unknown,
24-FOI-00539,"Video (surveillance videos, APD,EMCS)",video
24-FOI-00540,Unknown,
24-FOI-00541,"Central Reporting,Pricing & Revenue Management, Train Fares","incident,fee"
24-FOI-00542,Unknown,
24-FOI-00543,Contract Management,contract
24-FOI-00544,Unknown,
24-FOI-00545,"Contract Management,Procurement","contract,procurement"
24-FOI-00546,Unknown,
24-FOI-00547,Unknown,
24-FOI-00548,Unknown,
24-FOI-00549,Unknown,
24-FOI-00550,Unknown,
24-FOI-00551,Unknown,
24-FOI-00552,Unknown,
24-FOI-00553,Unknown,
24-FOI-00554,Unknown,
24-FOI-00555,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
24-FOI-00556,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
24-FOI-00557,Unknown,
24-FOI-00558,Unknown,
24-FOI-00559,Contract Management,contract
24-FOI-00560,Central Reporting,incident
24-FOI-00561,Unknown,
24-FOI-00562,"Mechanical Systems,Central Reporting,Video (surveillance videos, APD,EMCS)","locomotives,incident,video"
24-FOI-00563,Unknown,
24-FOI-00564,Unknown,
24-FOI-00565,Unknown,
24-FOI-00566,Unknown,
24-FOI-00567,Contract Management,contract
24-FOI-00568,Unknown,
24-FOI-00569,Unknown,
24-FOI-00570,Unknown,
24-FOI-00571,Unknown,
24-FOI-00572,Unknown,
24-FOI-00573,Contract Management,contract
24-FOI-00574,Unknown,
24-FOI-00575,Unknown,
24-FOI-00576,"Video (surveillance videos, APD,EMCS)",video
24-FOI-00577,VP Comptroller Finance Financial Planning and Analysis ,financial
24-FOI-00578,Central Reporting,incident
24-FOI-00579,Unknown,
24-FOI-00580,Unknown,
24-FOI-00581,Unknown,
24-FOI-00582,Unknown,
24-FOI-00583,Unknown,
24-FOI-00584,Police Department,police
24-FOI-00585,Central Reporting,accident
24-FOI-00586,Unknown,
24-FOI-00587,"Pricing & Revenue Management, Train Fares,Claims,Lawsuits","fee,claims,lawsuits"
24-FOI-00588,Claims,claims
24-FOI-00589,"Pricing & Revenue Management, Train Fares,Claims,Lawsuits","fee,claims,lawsuits"
24-FOI-00590,Unknown,
24-FOI-00591,Unknown,
24-FOI-00592,Unknown,
24-FOI-00593,Unknown,
24-FOI-00594,Unknown,
24-FOI-00595,Unknown,
24-FOI-00596,Unknown,
24-FOI-00597,"Pricing & Revenue Management, Train Fares",fee
24-FOI-00598,Contract Management,contract
24-FOI-00599,"Central Reporting,Video (surveillance videos, APD,EMCS)","accident,video"
24-FOI-00600,Unknown,
24-FOI-00601,Unknown,
24-FOI-00602,Unknown,
24-FOI-00603,Unknown,
24-FOI-00604,"Central Reporting,Police Department","incident,police"
24-FOI-00605,Unknown,
24-FOI-00606,Unknown,
24-FOI-00607,"Train Schedules,Police Department,Central Reporting","delays,police,incident"
24-FOI-00608,Unknown,
24-FOI-00609,Unknown,
24-FOI-00610,Unknown,
24-FOI-00611,Central Reporting,incident
24-FOI-00612,Central Reporting,incident
24-FOI-00613,Unknown,
24-FOI-00614,Customer Service,customer
24-FOI-00615,Unknown,
24-FOI-00616,Unknown,
24-FOI-00617,"Video (surveillance videos, APD,EMCS),Central Reporting","video,incident"
24-FOI-00618,Central Reporting,incident
24-FOI-00619,Unknown,
24-FOI-00620,Contract Management,contracts
24-FOI-00621,Procurement,solicitation
24-FOI-00622,"Video (surveillance videos, APD,EMCS)",video
24-FOI-00623,"Pricing & Revenue Management, Train Fares,Claims,Lawsuits","fee,claims,lawsuits"
24-FOI-00624,Unknown,
24-FOI-00625,Unknown,
24-FOI-00626,Unknown,
24-FOI-00627,Unknown,
24-FOI-00628,"Central Reporting,Video (surveillance videos, APD,EMCS)","incident,video"
24-FOI-00629,Unknown,
24-FOI-00630,Unknown,
24-FOI-00631,"Procurement,Contract Management","procurement,bid"
24-FOI-00632,Central Reporting,incident
24-FOI-00633,"Central Reporting,Video (surveillance videos, APD,EMCS)","incident,video"
24-FOI-00634,Central Reporting,incident
24-FOI-00635,Unknown,
24-FOI-00636,Unknown,
24-FOI-00637,Mechanical Systems,locomotives
24-FOI-00638,Unknown,
24-FOI-00639,Unknown,
24-FOI-00640,Unknown,
24-FOI-00641,Unknown,
24-FOI-00642,Central Reporting,incident
24-FOI-00643,"Contract Management,Central Reporting,Video (surveillance videos, APD,EMCS)","contractors,incident,video"
24-FOI-00644,Unknown,
24-FOI-00645,Unknown,
24-FOI-00646,"Train Schedules,Central Reporting,VP Comptroller Finance Financial Planning and Analysis ","delays,incident,financial"
24-FOI-00647,Unknown,
24-FOI-00648,Unknown,
24-FOI-00649,Unknown,
24-FOI-00650,Unknown,
24-FOI-00651,Unknown,
24-FOI-00652,Unknown,
24-FOI-00653,Unknown,
24-FOI-00654,Unknown,
24-FOI-00655,Contract Management,bid
24-FOI-00656,Unknown,
24-FOI-00658,Unknown,
24-FOI-00659,"Central Reporting,Video (surveillance videos, APD,EMCS)","accident,video"
24-FOI-00660,Unknown,
24-FOI-00661,Unknown,
24-FOI-00662,Unknown,
24-FOI-00663,Claims,claims
24-FOI-00664,"Central Reporting,Video (surveillance videos, APD,EMCS)","incident,video"
24-FOI-00665,Unknown,
24-FOI-00666,Unknown,
24-FOI-00667,Unknown,
24-FOI-00668,Unknown,
24-FOI-00669,Central Reporting,accident
24-FOI-00670,Unknown,
24-FOI-00671,Train Schedules,delays
24-FOI-00672,Train Schedules,delays
24-FOI-00673,Unknown,
24-FOI-00674,"Video (surveillance videos, APD,EMCS)",video
24-FOI-00675,Unknown,
24-FOI-00676,Unknown,
24-FOI-00677,Contract Management,bid
24-FOI-00678,"Video (surveillance videos, APD,EMCS)",video
24-FOI-00679,Unknown,
24-FOI-00680,Central Reporting,incident
24-FOI-00681,Contract Management,contract
24-FOI-00682,Contract Management,contract
24-FOI-00683,Contract Management,contract
24-FOI-00684,Contract Management,bid
24-FOI-00685,Unknown,
24-FOI-00686,Contract Management,contracts
24-FOI-00687,Contract Management,contract
24-FOI-00688,Unknown,
24-FOI-00689,Unknown,
24-FOI-00690,Unknown,
24-FOI-00691,Unknown,
24-FOI-00692,"Central Reporting,Video (surveillance videos, APD,EMCS),Pricing & Revenue Management, Train Fares","accident,video,fee"
24-FOI-00693,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
24-FOI-00694,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
24-FOI-00695,Unknown,
24-FOI-00696,Unknown,
24-FOI-00697,Unknown,
24-FOI-00698,Unknown,
24-FOI-00699,Central Reporting,incident
24-FOI-00700,Unknown,
24-FOI-00701,Unknown,
24-FOI-00702,Unknown,
24-FOI-00703,Unknown,
24-FOI-00704,Unknown,
24-FOI-00705,Unknown,
24-FOI-00706,Unknown,
25-FOI-00001,Unknown,
25-FOI-00002,Contract Management,contract
25-FOI-00003,Unknown,
25-FOI-00004,"Police Department,Central Reporting","police,incident"
25-FOI-00005,Unknown,
25-FOI-00006,Unknown,
25-FOI-00007,Unknown,
25-FOI-00008,"Video (surveillance videos, APD,EMCS),Central Reporting,Telephone Records","video,incident,telephone"
25-FOI-00009,Central Reporting,incident
25-FOI-00010,"Police Department,Central Reporting","police,incident"
25-FOI-00011,Central Reporting,incident
25-FOI-00012,Unknown,
25-FOI-00013,Unknown,
25-FOI-00014,Central Reporting,incident
25-FOI-00015,Central Reporting,incident
25-FOI-00016,"Video (surveillance videos, APD,EMCS),Central Reporting","video,incident"
25-FOI-00017,Unknown,
25-FOI-00018,Central Reporting,incident
25-FOI-00019,Unknown,
25-FOI-00020,"Central Reporting,Video (surveillance videos, APD,EMCS)","accident,video"
25-FOI-00021,Central Reporting,incident
25-FOI-00022,Unknown,
25-FOI-00023,Unknown,
25-FOI-00024,Unknown,
25-FOI-00025,Unknown,
25-FOI-00026,Unknown,
25-FOI-00027,"Pricing & Revenue Management, Train Fares",fee
25-FOI-00028,Unknown,
25-FOI-00029,Central Reporting,incident
25-FOI-00030,"Video (surveillance videos, APD,EMCS),Central Reporting,Pricing & Revenue Management, Train Fares","video,incident,fee"
25-FOI-00031,Central Reporting,incident
25-FOI-00032,Unknown,
25-FOI-00033,"Central Reporting,Video (surveillance videos, APD,EMCS)","incident,surveillance"
25-FOI-00034,Unknown,
25-FOI-00035,Police Department,police
25-FOI-00036,"Video (surveillance videos, APD,EMCS),Central Reporting","video,accident"
25-FOI-00037,Unknown,
25-FOI-00038,Unknown,
25-FOI-00039,Unknown,
25-FOI-00040,Unknown,
25-FOI-00041,Unknown,
25-FOI-00043,Unknown,
25-FOI-00044,Unknown,
25-FOI-00045,Unknown,
25-FOI-00046,Unknown,
25-FOI-00047,VP Comptroller Finance Financial Planning and Analysis ,financial
25-FOI-00048,Unknown,
25-FOI-00049,Unknown,
25-FOI-00050,"Pricing & Revenue Management, Train Fares",fee
25-FOI-00051,"Video (surveillance videos, APD,EMCS)",video
25-FOI-00052,Unknown,
25-FOI-00053,Unknown,
25-FOI-00054,Unknown,
25-FOI-00055,Unknown,
25-FOI-00056,Unknown,
25-FOI-00057,Unknown,
25-FOI-00058,Unknown,
25-FOI-00059,Mechanical Systems,locomotives
25-FOI-00060,Central Reporting,incident
25-FOI-00061,Central Reporting,incident
25-FOI-00062,Unknown,
25-FOI-00063,Unknown,
25-FOI-00064,Unknown,
25-FOI-00065,Unknown,
25-FOI-00066,Unknown,
25-FOI-00067,Unknown,
25-FOI-00068,Unknown,
25-FOI-00069,Unknown,
25-FOI-00070,VP Comptroller Finance Financial Planning and Analysis ,financial
25-FOI-00071,Unknown,
25-FOI-00072,Unknown,
25-FOI-00073,Unknown,
25-FOI-00074,Unknown,
25-FOI-00075,Unknown,
25-FOI-00076,Unknown,
25-FOI-00077,Unknown,
25-FOI-00078,Mechanical Systems,locomotives
25-FOI-00079,Procurement,procurement
25-FOI-00080,Unknown,
25-FOI-00081,Unknown,
25-FOI-00082,Unknown,
25-FOI-00083,Unknown,
25-FOI-00084,Unknown,
25-FOI-00085,Unknown,
25-FOI-00086,Unknown,
25-FOI-00087,Unknown,
25-FOI-00088,Unknown,
25-FOI-00089,Unknown,
25-FOI-00090,"Video (surveillance videos, APD,EMCS),Central Reporting","surveillance,incident"
25-FOI-00091,Contract Management,contract
25-FOI-00092,"Procurement,Contract Management","solicitation,contracts"
25-FOI-00093,Unknown,
25-FOI-00094,Unknown,
25-FOI-00095,Unknown,
25-FOI-00096,"Procurement,Contract Management","procurement,bid"
25-FOI-00097,Unknown,
25-FOI-00098,"Email searches,VP Comptroller Finance Financial Planning and Analysis ","emails,financial"
25-FOI-00099,"Email searches,VP Comptroller Finance Financial Planning and Analysis ","emails,financial"
25-FOI-00100,Unknown,
25-FOI-00101,Unknown,
25-FOI-00102,Unknown,
25-FOI-00103,Unknown,
25-FOI-00104,Unknown,
25-FOI-00105,Unknown,
25-FOI-00106,Unknown,
25-FOI-00107,Central Reporting,accident
25-FOI-00108,Unknown,
25-FOI-00109,"Police Department,Central Reporting","police,accident"
25-FOI-00110,"VP Comptroller Finance Financial Planning and Analysis ,Pricing & Revenue Management, Train Fares","financial,fee"
25-FOI-00111,"Pricing & Revenue Management, Train Fares",fee
25-FOI-00112,Unknown,
25-FOI-00113,Mechanical Systems,locomotives
25-FOI-00114,Unknown,
25-FOI-00115,Unknown,
25-FOI-00116,Unknown,
25-FOI-00117,Unknown,
25-FOI-00118,Unknown,
25-FOI-00119,Unknown,
25-FOI-00120,Unknown,
25-FOI-00121,Central Reporting,incident
25-FOI-00122,Unknown,
25-FOI-00123,Unknown,
25-FOI-00124,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
25-FOI-00125,"VP Comptroller Finance Financial Planning and Analysis ,Telephone Records","financial,telephone"
25-FOI-00126,Unknown,
25-FOI-00127,Unknown,
25-FOI-00128,Unknown,
25-FOI-00129,Unknown,
25-FOI-00130,Unknown,
25-FOI-00131,Unknown,
25-FOI-00132,Unknown,
25-FOI-00133,Train Schedules,delays
25-FOI-00134,Unknown,
25-FOI-00135,Unknown,
25-FOI-00136,Unknown,
25-FOI-00137,Unknown,
25-FOI-00138,Unknown,
25-FOI-00139,Unknown,
25-FOI-00140,Unknown,
25-FOI-00141,Unknown,
25-FOI-00142,Unknown,
25-FOI-00143,Mechanical Systems,locomotives
25-FOI-00144,Unknown,
25-FOI-00145,Central Reporting,incident
25-FOI-00146,Unknown,
25-FOI-00147,Unknown,
25-FOI-00148,Unknown,
25-FOI-00149,Contract Management,bid
25-FOI-00150,Central Reporting,incident
25-FOI-00151,Unknown,
25-FOI-00152,Train Schedules,delays
25-FOI-00153,Unknown,
25-FOI-00154,Unknown,
25-FOI-00155,Unknown,
25-FOI-00156,Central Reporting,incident
25-FOI-00157,Unknown,
25-FOI-00158,Unknown,
25-FOI-00159,Unknown,
25-FOI-00160,Unknown,
25-FOI-00161,Central Reporting,incident
25-FOI-00162,VP Comptroller Finance Financial Planning and Analysis ,financial
25-FOI-00163,Unknown,
25-FOI-00164,Unknown,
25-FOI-00165,Mechanical Systems,locomotives
25-FOI-00166,Unknown,
25-FOI-00167,Unknown,
25-FOI-00168,Unknown,
25-FOI-00169,Unknown,
25-FOI-00170,Unknown,
25-FOI-00171,"Video (surveillance videos, APD,EMCS)",video
25-FOI-00172,Unknown,
25-FOI-00173,Central Reporting,incident
25-FOI-00174,Unknown,
25-FOI-00175,"Central Reporting,Video (surveillance videos, APD,EMCS)","incident,video"
25-FOI-00176,Unknown,
25-FOI-00177,"Central Reporting,Video (surveillance videos, APD,EMCS)","incident,surveillance"
25-FOI-00178,"Central Reporting,Video (surveillance videos, APD,EMCS)","incident,surveillance"
25-FOI-00179,"Video (surveillance videos, APD,EMCS),Central Reporting","video,accident"
25-FOI-00180,Contract Management,contract
25-FOI-00181,Unknown,
25-FOI-00182,Contract Management,contractors
25-FOI-00183,"Video (surveillance videos, APD,EMCS),Central Reporting","video,incident"
25-FOI-00184,Unknown,
25-FOI-00185,"Email searches,VP Comptroller Finance Financial Planning and Analysis ","emails,financial"
25-FOI-00186,Unknown,
25-FOI-00187,Unknown,
25-FOI-00188,Unknown,
25-FOI-00189,Central Reporting,incident
25-FOI-00190,Unknown,
25-FOI-00191,Unknown,
25-FOI-00192,Unknown,
25-FOI-00193,Unknown,
25-FOI-00194,Unknown,
25-FOI-00195,Unknown,
25-FOI-00196,Procurement,procurement
25-FOI-00197,Unknown,
25-FOI-00198,Email searches,emails
25-FOI-00199,Central Reporting,incident
25-FOI-00200,Unknown,
25-FOI-00201,Unknown,
25-FOI-00202,VP Comptroller Finance Financial Planning and Analysis ,financial
25-FOI-00203,Unknown,
25-FOI-00204,Unknown,
25-FOI-00205,Contract Management,contracts
25-FOI-00206,"Contract Management,Occupational Health ADA","contract,accessibility"
25-FOI-00207,Unknown,
25-FOI-00208,Unknown,
25-FOI-00209,Unknown,
25-FOI-00210,Contract Management,bid
25-FOI-00211,Unknown,
25-FOI-00212,Unknown,
25-FOI-00213,Unknown,
25-FOI-00214,Unknown,
25-FOI-00215,Unknown,
25-FOI-00216,Unknown,
25-FOI-00217,"Police Department,Central Reporting","police,incident"
25-FOI-00218,Unknown,
25-FOI-00219,Unknown,
25-FOI-00220,Unknown,
25-FOI-00221,"Video (surveillance videos, APD,EMCS),Central Reporting","video,accident"
25-FOI-00222,Unknown,
25-FOI-00223,Contract Management,contract
25-FOI-00224,Police Department,police
25-FOI-00225,Email searches,emails
25-FOI-00226,Unknown,
25-FOI-00227,Unknown,
25-FOI-00228,Unknown,
25-FOI-00229,Contract Management,contract
25-FOI-00230,Unknown,
25-FOI-00231,Central Reporting,accident
25-FOI-00232,Unknown,
25-FOI-00233,Unknown,
25-FOI-00234,"Video (surveillance videos, APD,EMCS)",surveillance
